game_date,drive,goal_to_go,air_yards,yards_after_catch,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,interception,punt_inside_twenty,tackled_for_loss,qb_hit,pass_attempt,sack,punt_attempt,fumble,return_yards,third_down_perc,fourth_down_perc,pass_perc,yards_per_deep_pass,yards_per_rush,yards_per_short_pass,yards_per_play,home,team_score
2017-01-08,26,0.0,461.0,129.0,0.0,3.0,12.0,0.0,1.0,2.0,1.0,3.0,46.0,2.0,8.0,1.0,231.0,0.0003606462781304097,0.0007698229407236335,0.00038746630727762803,10.727272727272727,4.117647058823529,5.484848484848484,5.7936507936507935,0,13
2017-01-14,20,8.0,316.0,172.0,0.0,7.0,19.0,2.0,0.0,1.0,2.0,8.0,40.0,3.0,3.0,2.0,18.0,0.0004329316689515838,0.0,0.00043807181007902144,4.4,3.413793103448276,9.875,6.115942028985507,1,36
2017-01-14,19,0.0,399.0,67.0,0.0,7.0,9.0,1.0,2.0,1.0,2.0,7.0,33.0,3.0,2.0,0.0,277.0,0.0003607763907929865,0.0,0.0002864315681285909,13.555555555555555,4.809523809523809,4.904761904761905,5.722222222222222,0,20
2017-01-14,31,0.0,334.0,94.0,0.0,4.0,8.0,2.0,3.0,3.0,0.0,6.0,43.0,3.0,8.0,0.0,136.0,0.00021635655560363478,0.0,0.00038750547562085115,2.7142857142857144,4.521739130434782,5.424242424242424,4.318181818181818,0,16
2017-01-14,32,8.0,478.0,81.0,0.0,6.0,12.0,2.0,2.0,4.0,1.0,8.0,40.0,2.0,6.0,2.0,171.0,0.0003606983119319002,0.0,0.0003032447184878197,12.928571428571429,3.6296296296296298,4.416666666666667,5.626865671641791,1,34
2017-01-15,18,2.0,251.0,95.0,0.0,4.0,9.0,3.0,1.0,1.0,2.0,5.0,36.0,1.0,4.0,1.0,107.0,0.0001443001443001443,0.001539645881447267,0.0003369669603895338,6.166666666666667,4.357142857142857,5.0,4.54,1,16
2017-01-15,19,1.0,238.0,90.0,0.0,10.0,10.0,0.0,1.0,0.0,1.0,1.0,32.0,1.0,1.0,0.0,50.0,0.000505014068249044,0.0,0.00033698399326032014,15.0,5.029411764705882,5.730769230769231,5.893939393939394,0,18
2017-01-15,18,1.0,412.0,110.0,0.0,7.0,16.0,2.0,1.0,1.0,0.0,4.0,40.0,2.0,2.0,0.0,18.0,0.00043296290951075193,0.0,0.0004043603524674406,10.4,5.6,7.333333333333333,6.630769230769231,1,31
2017-01-15,19,4.0,479.0,123.0,0.0,6.0,18.0,3.0,1.0,0.0,1.0,5.0,46.0,3.0,3.0,0.0,53.0,0.00043296290951075193,0.0,0.0004717457964079927,11.933333333333334,5.117647058823529,6.321428571428571,6.571428571428571,0,34
2017-01-22,18,7.0,335.0,202.0,0.0,6.0,22.0,2.0,0.0,2.0,3.0,6.0,38.0,0.0,2.0,2.0,32.0,0.0007217090069284065,0.0,0.0004549207258512915,11.375,3.3666666666666667,10.033333333333333,7.25,1,44
2017-01-22,19,11.0,376.0,87.0,0.0,5.0,18.0,1.0,1.0,0.0,3.0,7.0,47.0,2.0,2.0,1.0,29.0,0.0002886211126343892,0.001539645881447267,0.0004548747409741058,15.875,5.315789473684211,4.324324324324325,5.590909090909091,0,21
2017-01-22,21,10.0,240.0,190.0,0.0,8.0,17.0,1.0,0.0,0.0,5.0,3.0,44.0,2.0,2.0,0.0,28.0,0.0007937080597445704,0.0,0.0005391743892165122,23.166666666666668,2.111111111111111,7.0,6.070422535211268,1,36
2017-01-22,20,9.0,445.0,117.0,0.0,3.0,18.0,1.0,1.0,2.0,3.0,1.0,48.0,0.0,4.0,1.0,99.0,0.0006493975034273758,0.0,0.0005222811894532895,7.9,2.7,6.351351351351352,5.4411764705882355,0,17
2017-01-29,23,0.0,310.0,69.0,0.0,2.0,11.0,1.0,1.0,0.0,1.0,7.0,39.0,7.0,4.0,2.0,12.0,0.0003606983119319002,0.0007698229407236335,0.00040440123342376196,12.333333333333334,1.631578947368421,5.608695652173913,4.155172413793103,0,20
2017-01-29,22,5.0,428.0,124.0,0.0,2.0,17.0,3.0,2.0,1.0,0.0,3.0,54.0,2.0,4.0,2.0,69.0,0.0003607243344636029,0.0,0.0005222459947101535,8.0,3.0,5.863636363636363,5.115942028985507,1,13
2017-02-05,22,1.0,287.0,78.0,0.0,3.0,13.0,1.0,0.0,4.0,3.0,10.0,28.0,5.0,6.0,1.0,81.0,7.215007215007215e-05,0.0,0.0002864557004684393,18.25,5.777777777777778,9.857142857142858,7.478260869565218,1,27
2017-02-05,24,10.0,589.0,157.0,0.0,7.0,26.0,4.0,1.0,3.0,1.0,8.0,69.0,5.0,4.0,1.0,102.0,0.000505050505050505,0.0007698229407236335,0.0007244057345979549,8.461538461538462,4.076923076923077,7.12,5.7894736842105265,0,34
2018-09-06,23,15.0,380.0,92.0,0.0,4.0,9.0,3.0,1.0,1.0,3.0,13.0,47.0,4.0,6.0,2.0,29.0,0.00028851702250432774,0.0,0.00035376762520847023,12.7,4.111111111111111,3.757575757575758,4.6,0,12
2018-09-06,22,7.0,285.0,58.0,0.0,7.0,6.0,5.0,1.0,1.0,1.0,4.0,37.0,2.0,6.0,1.0,74.0,0.0005771589351417646,0.0,0.0003369612831485662,0.0,4.107142857142857,4.714285714285714,3.6,1,18
2018-09-09,28,8.0,256.0,104.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,4.0,41.0,2.0,5.0,3.0,43.0,0.0004328692013563235,0.0,0.0004380644291683515,24.5,3.4411764705882355,5.861111111111111,4.92,1,47
2018-09-09,29,7.0,368.0,33.0,0.0,3.0,5.0,2.0,2.0,3.0,3.0,9.0,39.0,6.0,8.0,2.0,266.0,0.00014423770373575654,0.0,0.0001853099730458221,2.1818181818181817,3.772727272727273,3.3636363636363638,2.5081967213114753,0,3
2018-09-09,37,1.0,413.0,74.0,0.0,10.0,6.0,6.0,1.0,6.0,6.0,11.0,47.0,7.0,12.0,1.0,102.0,0.0003605942593393913,0.0,0.0002526783909440065,9.071428571428571,4.657894736842105,2.8,3.847058823529412,1,21
2018-09-09,38,5.0,382.0,213.0,0.0,7.0,17.0,1.0,3.0,3.0,2.0,5.0,45.0,4.0,7.0,3.0,110.0,0.000505014068249044,0.0,0.00038749894701373095,8.6,4.542857142857143,8.03225806451613,5.9,0,21
2018-09-09,19,6.0,139.0,139.0,0.0,5.0,11.0,3.0,1.0,0.0,2.0,3.0,30.0,2.0,2.0,2.0,74.0,0.0002886627697192755,0.0,0.00035385704175513094,12.666666666666666,5.05,8.2,6.6,0,27
2018-09-09,21,9.0,297.0,163.0,0.0,4.0,17.0,3.0,1.0,0.0,2.0,9.0,55.0,2.0,2.0,1.0,55.0,0.0007937080597445704,0.0,0.0006570855727595909,8.8,3.409090909090909,5.729166666666667,4.935064935064935,1,23
2018-09-09,27,3.0,291.0,89.0,0.0,7.0,9.0,2.0,2.0,0.0,5.0,2.0,29.0,1.0,4.0,0.0,203.0,0.00014428973378544116,0.0,0.000337006706433458,18.75,4.137931034482759,6.458333333333333,5.896551724137931,1,27
2018-09-09,26,5.0,259.0,115.0,0.0,4.0,13.0,2.0,3.0,4.0,2.0,1.0,38.0,0.0,4.0,0.0,203.0,0.0004328692013563235,0.0,0.0003369556060988965,8.0,4.0,5.375,5.014925373134329,0,20
2018-09-09,24,3.0,255.0,153.0,0.0,3.0,15.0,1.0,0.0,4.0,3.0,5.0,39.0,3.0,6.0,2.0,14.0,0.0005049412104162159,0.0,0.00033694992924051485,4.4,3.625,7.161290322580645,4.830985915492958,1,23
2018-09-09,23,8.0,368.0,144.0,0.0,6.0,10.0,4.0,3.0,1.0,4.0,8.0,36.0,3.0,4.0,2.0,52.0,0.0003607243344636029,0.0,0.00025271670457417233,11.142857142857142,3.6,7.038461538461538,5.360655737704918,0,16
2018-09-09,28,9.0,377.0,59.0,0.0,10.0,8.0,3.0,1.0,3.0,4.0,11.0,37.0,3.0,6.0,2.0,156.0,0.00014427932477276007,0.0,0.0002864074398544376,3.375,4.911764705882353,5.730769230769231,4.577464788732394,0,20
2018-09-09,27,1.0,320.0,93.0,0.0,5.0,16.0,2.0,1.0,2.0,0.0,5.0,41.0,2.0,6.0,2.0,39.0,0.0002885378345235519,0.0007698229407236335,0.0004380644291683515,13.0,3.935483870967742,5.580645161290323,5.402777777777778,1,27
2018-09-09,21,3.0,348.0,167.0,0.0,5.0,19.0,2.0,0.0,0.0,1.0,5.0,47.0,1.0,3.0,2.0,88.0,0.0002886419396738346,0.0007698229407236335,0.0006234413965087282,14.857142857142858,3.2142857142857144,8.81578947368421,7.852459016393443,1,40
2018-09-09,22,5.0,341.0,130.0,0.0,5.0,17.0,4.0,0.0,0.0,4.0,2.0,28.0,0.0,1.0,1.0,33.0,0.0005772838793476692,0.0,0.0003538510792457917,31.77777777777778,3.2941176470588234,6.894736842105263,8.53225806451613,0,47
2018-09-09,25,1.0,230.0,88.0,0.0,4.0,13.0,0.0,1.0,4.0,1.0,2.0,34.0,1.0,7.0,1.0,49.0,0.00028855864954552014,0.0,0.0003032651548337096,8.5,4.892857142857143,4.32,4.919354838709677,0,19
2018-09-09,23,4.0,249.0,86.0,0.0,3.0,8.0,4.0,1.0,0.0,5.0,6.0,39.0,2.0,5.0,0.0,57.0,0.00028855864954552014,0.0,0.0003875120044479639,13.333333333333334,4.75,4.645161290322581,5.142857142857143,1,15
2018-09-09,21,5.0,351.0,113.0,0.0,7.0,10.0,2.0,0.0,3.0,4.0,7.0,28.0,1.0,5.0,1.0,28.0,0.0002886211126343892,0.0,0.00025272947836635666,15.11111111111111,3.925925925925926,6.666666666666667,6.581818181818182,0,37
2018-09-09,22,1.0,483.0,249.0,0.0,7.0,23.0,3.0,1.0,1.0,1.0,6.0,54.0,1.0,3.0,0.0,131.0,0.00021643460067816175,0.0007698229407236335,0.0005728148797088752,7.0,5.434782608695652,8.81081081081081,7.077922077922078,1,28
2018-09-09,19,8.0,208.0,66.0,0.0,7.0,6.0,1.0,1.0,3.0,0.0,6.0,37.0,2.0,5.0,1.0,9.0,7.215007215007215e-05,0.0,0.0003369669603895338,10.8,4.533333333333333,3.413793103448276,4.096153846153846,1,6
2018-09-09,20,3.0,101.0,180.0,0.0,10.0,13.0,7.0,0.0,2.0,4.0,9.0,33.0,3.0,4.0,3.0,68.0,0.0004329004329004329,0.0007698229407236335,0.0003538391548299045,0.0,4.333333333333333,8.5,5.72,0,24
2018-09-09,22,3.0,155.0,89.0,0.0,9.0,9.0,2.0,0.0,3.0,2.0,4.0,29.0,3.0,6.0,2.0,13.0,0.0002885794675708823,0.0,0.00028644122057658935,6.333333333333333,4.454545454545454,6.454545454545454,4.725806451612903,1,16
2018-09-09,21,0.0,216.0,68.0,0.0,4.0,10.0,3.0,0.0,2.0,2.0,9.0,35.0,6.0,6.0,1.0,62.0,0.00014427932477276007,0.0,0.0003201347935973041,5.0,4.173913043478261,6.0,4.0344827586206895,0,8
2018-09-09,28,1.0,366.0,174.0,0.0,8.0,15.0,2.0,3.0,3.0,1.0,5.0,40.0,1.0,6.0,0.0,75.0,0.0002885794675708823,0.0,0.00042122289430675133,9.4,4.5625,8.10344827586207,6.527777777777778,1,27
2018-09-09,29,5.0,337.0,157.0,0.0,1.0,10.0,2.0,2.0,4.0,3.0,10.0,39.0,6.0,6.0,3.0,48.0,0.00014426891726177594,0.0,0.0003201240059307184,8.875,4.0,9.08,5.5636363636363635,0,24
2018-09-09,21,5.0,222.0,86.0,0.0,7.0,8.0,3.0,0.0,1.0,1.0,4.0,39.0,4.0,4.0,2.0,35.0,0.0005049412104162159,0.0,0.0003875185334950802,10.666666666666666,5.148148148148148,3.689655172413793,4.454545454545454,0,22
2018-09-09,22,3.0,350.0,193.0,0.0,2.0,14.0,0.0,1.0,1.0,1.0,6.0,41.0,4.0,4.0,2.0,140.0,0.0003607243344636029,0.0,0.0004043671653861706,11.25,3.8333333333333335,8.655172413793103,6.271186440677966,1,24
2018-09-10,26,4.0,403.0,144.0,0.0,2.0,15.0,3.0,5.0,0.0,2.0,4.0,52.0,0.0,3.0,1.0,239.0,0.00021640337589266391,0.0,0.0004885609353414873,8.5,2.6,5.413043478260869,5.059701492537314,1,16
2018-09-10,25,6.0,166.0,83.0,0.0,7.0,10.0,1.0,1.0,2.0,1.0,2.0,23.0,2.0,3.0,0.0,82.0,0.0004328692013563235,0.0015384615384615385,0.00026961445133459155,19.5,4.694444444444445,7.0588235294117645,5.915254237288136,0,46
2018-09-10,19,10.0,330.0,101.0,0.0,8.0,13.0,2.0,0.0,2.0,1.0,2.0,34.0,1.0,2.0,1.0,85.0,0.0002886002886002886,0.0,0.00030326004548900684,7.166666666666667,5.384615384615385,7.037037037037037,6.083333333333333,0,26
2018-09-10,21,7.0,209.0,189.0,0.0,7.0,11.0,2.0,3.0,1.0,2.0,3.0,41.0,1.0,4.0,0.0,69.0,0.0003607763907929865,0.0,0.0004886432567230572,9.333333333333334,4.130434782608695,7.4324324324324325,6.171875,1,13
2018-09-13,26,5.0,509.0,147.0,0.0,5.0,20.0,3.0,2.0,0.0,1.0,10.0,60.0,4.0,3.0,2.0,78.0,0.0005049776367046602,0.0015372790161414297,0.0005390744765081451,9.818181818181818,3.0,6.380952380952381,5.182926829268292,0,23
2018-09-13,25,8.0,257.0,137.0,0.0,6.0,14.0,4.0,0.0,4.0,5.0,4.0,42.0,0.0,6.0,1.0,54.0,0.0003607243344636029,0.0,0.0004043262913170929,8.166666666666666,3.857142857142857,6.0,5.328571428571428,1,34
2018-09-16,20,2.0,293.0,133.0,0.0,10.0,12.0,1.0,1.0,2.0,5.0,2.0,28.0,0.0,4.0,3.0,59.0,0.00043296290951075193,0.0,0.0003875707737934753,15.0,5.3125,8.272727272727273,7.366666666666666,1,31
2018-09-16,21,4.0,324.0,183.0,0.0,6.0,20.0,1.0,1.0,2.0,0.0,6.0,47.0,2.0,4.0,0.0,57.0,0.0003607763907929865,0.0007698229407236335,0.0005391562205148942,14.5,6.722222222222222,5.918918918918919,6.753846153846154,0,24
2018-09-16,22,4.0,341.0,117.0,0.0,5.0,10.0,2.0,2.0,2.0,2.0,7.0,38.0,5.0,5.0,0.0,74.0,0.0003606983119319002,0.0,0.00030327026435058045,12.1,3.8181818181818183,5.391304347826087,4.883333333333334,1,20
2018-09-16,23,9.0,101.0,157.0,0.0,5.0,16.0,0.0,0.0,2.0,3.0,5.0,29.0,2.0,5.0,3.0,31.0,0.0002164658344757919,0.0,0.0003875707737934753,17.0,4.1923076923076925,9.192307692307692,6.345454545454546,0,31
2018-09-16,24,1.0,300.0,123.0,0.0,9.0,11.0,4.0,0.0,2.0,2.0,8.0,46.0,4.0,5.0,1.0,21.0,0.00028855864954552014,0.0,0.0005054589567327133,9.625,4.083333333333333,6.181818181818182,5.014285714285714,1,28
2018-09-16,25,2.0,361.0,175.0,1.0,3.0,20.0,1.0,1.0,2.0,0.0,5.0,51.0,2.0,5.0,1.0,98.0,0.000505050505050505,0.0,0.0005897021161881655,22.571428571428573,3.7777777777777777,6.512195121951219,6.9855072463768115,0,29
2018-09-16,23,3.0,238.0,97.0,0.0,4.0,10.0,2.0,1.0,1.0,2.0,5.0,33.0,3.0,3.0,3.0,104.0,0.0002885794675708823,0.0007692307692307692,0.00037070113063844844,19.5,3.4444444444444446,5.375,5.45,0,18
2018-09-16,24,8.0,255.0,130.0,0.0,4.0,11.0,3.0,0.0,2.0,2.0,5.0,38.0,3.0,4.0,2.0,47.0,0.0002164189871591401,0.0,0.00047180143899438895,12.142857142857142,2.6666666666666665,5.642857142857143,4.467741935483871,1,21
2018-09-16,24,0.0,137.0,116.0,0.0,6.0,9.0,3.0,0.0,5.0,3.0,7.0,27.0,4.0,6.0,3.0,38.0,0.0004329004329004329,0.0,0.0002864557004684393,9.5,4.354838709677419,7.095238095238095,4.431034482758621,0,20
2018-09-16,23,0.0,397.0,173.0,0.0,3.0,17.0,1.0,2.0,2.0,4.0,5.0,44.0,3.0,5.0,4.0,79.0,0.00021645021645021645,0.0,0.00042120160393570777,9.6,2.210526315789474,7.67741935483871,5.746031746031746,1,12
2018-09-16,23,6.0,302.0,122.0,0.0,4.0,17.0,3.0,0.0,1.0,2.0,5.0,29.0,1.0,2.0,2.0,6.0,0.0001443418013856813,0.0,0.00038756424298592974,18.0,5.08,9.1,8.314814814814815,0,42
2018-09-16,22,10.0,537.0,266.0,0.0,2.0,25.0,6.0,0.0,1.0,2.0,4.0,62.0,1.0,5.0,2.0,115.0,0.00021643460067816175,0.001539645881447267,0.0006569970182443018,12.0,2.5384615384615383,6.416666666666667,6.36,1,37
2018-09-16,26,6.0,323.0,188.0,0.0,8.0,14.0,2.0,0.0,3.0,2.0,12.0,51.0,3.0,5.0,2.0,29.0,0.0003606722931544399,0.0023059185242121443,0.0005896921806816842,11.714285714285714,3.7916666666666665,6.3,5.493333333333333,0,21
2018-09-16,25,2.0,318.0,159.0,0.0,1.0,17.0,0.0,1.0,2.0,3.0,8.0,35.0,2.0,6.0,1.0,42.0,0.0002886211126343892,0.0,0.00045496672002696097,17.5,1.8695652173913044,10.48,7.517241379310345,1,27
2018-09-16,20,4.0,399.0,71.0,0.0,6.0,13.0,2.0,1.0,2.0,0.0,10.0,36.0,4.0,4.0,2.0,2.0,0.0003607763907929865,0.0,0.00037068863839323323,14.363636363636363,5.6923076923076925,7.6,7.048387096774194,0,17
2018-09-16,19,0.0,122.0,129.0,0.0,7.0,7.0,1.0,0.0,1.0,3.0,2.0,23.0,1.0,5.0,1.0,25.0,0.0003606722931544399,0.001539645881447267,0.00025275077088985124,16.5,2.9411764705882355,6.944444444444445,4.964912280701754,1,20
2018-09-16,23,3.0,132.0,123.0,0.0,5.0,10.0,2.0,2.0,1.0,1.0,7.0,32.0,1.0,5.0,1.0,36.0,0.0006493506493506494,0.0,0.00035384511693738624,7.0,3.7142857142857144,5.642857142857143,4.683333333333334,0,21
2018-09-16,22,0.0,326.0,122.0,0.0,4.0,16.0,0.0,0.0,3.0,6.0,6.0,49.0,3.0,5.0,2.0,16.0,0.0003606722931544399,0.0007692307692307692,0.0005559954846427308,10.285714285714286,2.9545454545454546,5.945945945945946,4.704225352112676,1,9
2018-09-16,20,0.0,133.0,49.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,28.0,1.0,8.0,0.0,204.0,0.0002164189871591401,0.0007698229407236335,0.00028644122057658935,0.0,3.6,3.6,3.186046511627907,0,0
2018-09-16,19,13.0,302.0,149.0,0.0,8.0,14.0,2.0,1.0,1.0,6.0,5.0,35.0,2.0,2.0,0.0,22.0,0.0005772005772005772,0.0007686395080707148,0.00040440123342376196,15.777777777777779,2.6857142857142855,9.217391304347826,6.257142857142857,1,34
2018-09-16,24,5.0,460.0,187.0,0.0,5.0,17.0,3.0,0.0,3.0,0.0,4.0,55.0,2.0,5.0,1.0,158.0,0.0005049776367046602,0.0,0.0005727859296821038,13.25,5.444444444444445,5.355555555555555,5.8493150684931505,0,27
2018-09-16,25,6.0,152.0,94.0,0.0,6.0,13.0,4.0,0.0,3.0,1.0,8.0,32.0,6.0,5.0,1.0,185.0,0.00021643460067816175,0.0,0.00030329581451775964,18.333333333333332,6.785714285714286,6.565217391304348,5.766666666666667,1,30
2018-09-16,19,7.0,339.0,72.0,0.0,10.0,9.0,1.0,1.0,0.0,3.0,5.0,36.0,1.0,4.0,0.0,22.0,0.0005771589351417646,0.0007698229407236335,0.00032010782579395164,9.727272727272727,6.0,4.791666666666667,6.015625,1,20
2018-09-16,20,3.0,185.0,122.0,0.0,3.0,16.0,2.0,0.0,1.0,1.0,1.0,33.0,1.0,4.0,0.0,1.0,0.00021645021645021645,0.0,0.0004886844278179398,23.25,3.4074074074074074,6.964285714285714,6.216666666666667,0,19
2018-09-16,22,5.0,351.0,205.0,0.0,5.0,22.0,0.0,1.0,2.0,2.0,5.0,45.0,0.0,3.0,2.0,36.0,0.0007216569242981886,0.0,0.0004885856288433999,8.5,4.333333333333333,8.324324324324325,6.956521739130435,1,31
2018-09-16,21,3.0,213.0,136.0,0.0,5.0,12.0,1.0,0.0,1.0,1.0,4.0,37.0,2.0,4.0,1.0,68.0,0.0002885794675708823,0.0,0.0004043739785344813,6.333333333333333,3.4166666666666665,6.71875,4.950819672131147,0,20
2018-09-16,20,0.0,230.0,56.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,3.0,25.0,0.0,4.0,1.0,14.0,0.00021645021645021645,0.0007698229407236335,0.00026959173701326055,21.333333333333332,5.52,4.363636363636363,5.96,1,20
2018-09-16,19,5.0,287.0,167.0,0.0,6.0,11.0,0.0,0.0,3.0,3.0,8.0,50.0,6.0,6.0,1.0,56.0,0.0005771172990910403,0.001539645881447267,0.0005560142204849118,6.875,2.0588235294117645,6.222222222222222,3.8059701492537314,0,13
2018-09-17,23,3.0,207.0,101.0,0.0,7.0,11.0,2.0,2.0,3.0,3.0,2.0,36.0,2.0,5.0,0.0,36.0,0.00036075036075036075,0.0007698229407236335,0.0004212512848164187,0.0,3.185185185185185,6.25,4.301587301587301,1,23
2018-09-17,22,3.0,289.0,68.0,0.0,6.0,10.0,1.0,1.0,1.0,2.0,7.0,42.0,6.0,7.0,3.0,107.0,0.0003607243344636029,0.0,0.00037066365642848717,12.0,3.3636363636363638,5.703703703703703,4.3125,0,17
2018-09-20,27,8.0,419.0,69.0,0.0,9.0,10.0,1.0,0.0,5.0,2.0,10.0,42.0,4.0,8.0,3.0,31.0,0.0005049047893825736,0.0,0.0003537974257025406,6.5,4.03030303030303,5.7407407407407405,4.333333333333333,1,21
2018-09-20,26,0.0,202.0,108.0,0.0,5.0,9.0,0.0,2.0,3.0,8.0,5.0,33.0,2.0,7.0,1.0,42.0,0.0004328379743182802,0.0007698229407236335,0.00025272096236142466,12.5,3.566666666666667,4.9655172413793105,4.253968253968254,0,17
2018-09-23,23,4.0,308.0,152.0,1.0,1.0,19.0,4.0,0.0,1.0,5.0,6.0,40.0,3.0,6.0,0.0,90.0,0.0002886002886002886,0.0,0.00043808657264654836,37.75,2.1818181818181817,7.193548387096774,6.629032258064516,1,37
2018-09-23,25,17.0,273.0,223.0,0.0,11.0,19.0,2.0,0.0,2.0,1.0,2.0,50.0,1.0,4.0,1.0,76.0,0.000505050505050505,0.0007698229407236335,0.0006571187868576242,17.666666666666668,5.296296296296297,6.744186046511628,6.935064935064935,0,43
2018-09-23,23,6.0,365.0,97.0,1.0,5.0,13.0,2.0,0.0,2.0,1.0,3.0,42.0,2.0,5.0,1.0,109.0,0.0005771589351417646,0.0,0.0004211945076236206,10.222222222222221,2.75,6.166666666666667,4.885714285714286,1,27
2018-09-23,22,4.0,183.0,72.0,0.0,8.0,8.0,2.0,1.0,3.0,3.0,8.0,37.0,3.0,7.0,1.0,86.0,0.0004328692013563235,0.0,0.0003706761469899412,21.5,5.0,4.65625,4.80327868852459,0,14
2018-09-23,21,7.0,218.0,63.0,0.0,11.0,10.0,2.0,0.0,3.0,1.0,2.0,25.0,1.0,4.0,1.0,9.0,0.0004329004329004329,0.0,0.00025274225344993175,9.0,5.609756097560975,5.333333333333333,5.712121212121212,1,31
2018-09-23,22,5.0,444.0,103.0,0.0,6.0,18.0,1.0,4.0,2.0,2.0,4.0,48.0,2.0,3.0,0.0,4.0,0.0002886211126343892,0.0,0.0004886020925648241,15.0,5.076923076923077,5.771428571428571,6.491803278688525,0,21
2018-09-23,19,18.0,439.0,165.0,0.0,2.0,18.0,1.0,1.0,1.0,4.0,11.0,44.0,3.0,3.0,2.0,47.0,0.00036075036075036075,0.001539645881447267,0.00040434672731867575,13.444444444444445,3.1052631578947367,9.10344827586207,6.777777777777778,1,22
2018-09-23,20,3.0,181.0,161.0,0.0,4.0,16.0,1.0,0.0,0.0,3.0,5.0,33.0,4.0,4.0,1.0,90.0,0.0005050869471101812,0.0,0.0004212725802102993,14.75,4.222222222222222,9.52,6.316666666666666,0,27
2018-09-23,20,0.0,144.0,99.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,4.0,37.0,3.0,6.0,2.0,51.0,0.0003606983119319002,0.0,0.0003538153084090105,0.0,4.578947368421052,4.84375,4.142857142857143,1,6
2018-09-23,19,0.0,89.0,67.0,0.0,7.0,6.0,2.0,0.0,3.0,4.0,4.0,24.0,3.0,6.0,0.0,11.0,0.0003606722931544399,0.0,0.0002190469771517153,0.0,4.285714285714286,5.142857142857143,3.9491525423728815,0,9
2018-09-23,18,5.0,389.0,175.0,0.0,9.0,15.0,7.0,0.0,1.0,3.0,9.0,40.0,2.0,2.0,2.0,26.0,0.0005051598470087321,0.0007698229407236335,0.00040435353977827946,11.0,2.75,7.533333333333333,5.647058823529412,1,38
2018-09-23,17,6.0,272.0,130.0,0.0,11.0,12.0,3.0,0.0,1.0,5.0,5.0,35.0,4.0,4.0,3.0,28.0,0.0001443001443001443,0.001539645881447267,0.00033698399326032014,10.6,6.137931034482759,7.92,6.375,0,27
2018-09-23,22,0.0,248.0,174.0,0.0,2.0,11.0,0.0,0.0,3.0,1.0,4.0,25.0,1.0,6.0,1.0,116.0,0.0001443105563171946,0.0,0.00030330603579011223,20.333333333333332,2.9285714285714284,12.166666666666666,9.564102564102564,1,28
2018-09-23,21,13.0,233.0,232.0,0.0,5.0,17.0,3.0,2.0,1.0,3.0,7.0,42.0,3.0,3.0,0.0,78.0,0.0005050869471101812,0.0,0.00045492839090143216,16.5,3.40625,7.9714285714285715,5.864864864864865,0,20
2018-09-23,22,6.0,190.0,138.0,0.0,7.0,6.0,3.0,0.0,5.0,2.0,5.0,25.0,3.0,6.0,4.0,0.0,0.00028855864954552014,0.0007698229407236335,0.00025275077088985124,5.2,3.3684210526315788,10.0,4.634920634920635,0,27
2018-09-23,23,1.0,335.0,169.0,0.0,1.0,17.0,3.0,1.0,1.0,1.0,7.0,60.0,4.0,5.0,3.0,95.0,0.0003606983119319002,0.0,0.0006739225662971324,2.4285714285714284,2.3333333333333335,5.8125,4.424242424242424,1,6
2018-09-23,22,2.0,273.0,78.0,0.0,3.0,9.0,2.0,0.0,2.0,2.0,6.0,43.0,2.0,5.0,2.0,39.0,0.00014426891726177594,0.0007692307692307692,0.00042118741155064356,8.5,5.230769230769231,3.2285714285714286,3.732142857142857,0,16
2018-09-23,21,8.0,288.0,92.0,0.0,10.0,12.0,4.0,1.0,0.0,5.0,6.0,42.0,5.0,3.0,2.0,46.0,0.0004328692013563235,0.0,0.00042122289430675133,14.0,4.3428571428571425,5.233333333333333,4.922077922077922,1,20
2018-09-23,23,1.0,332.0,160.0,0.0,7.0,11.0,1.0,0.0,2.0,1.0,7.0,49.0,4.0,5.0,2.0,34.0,0.0004328692013563235,0.0,0.0004548670777317295,11.428571428571429,5.882352941176471,4.868421052631579,5.151515151515151,0,17
2018-09-23,24,4.0,202.0,101.0,0.0,9.0,7.0,4.0,1.0,1.0,1.0,2.0,20.0,0.0,5.0,0.0,63.0,0.0003607763907929865,0.0,0.00020220061671188098,32.5,4.742857142857143,5.625,7.0181818181818185,1,31
2018-09-23,18,4.0,212.0,189.0,0.0,12.0,18.0,3.0,1.0,0.0,4.0,3.0,37.0,1.0,1.0,1.0,90.0,0.0005773672055427252,0.0,0.0004886597243285142,22.2,4.885714285714286,7.838709677419355,7.236111111111111,1,34
2018-09-23,17,4.0,276.0,89.0,1.0,7.0,9.0,0.0,0.0,0.0,2.0,5.0,32.0,2.0,3.0,2.0,41.0,0.0005050869471101812,0.0007692307692307692,0.000303275374039628,14.25,7.05,5.090909090909091,6.846153846153846,0,23
2018-09-23,22,0.0,248.0,76.0,0.0,3.0,8.0,2.0,3.0,1.0,1.0,9.0,30.0,4.0,4.0,2.0,24.0,0.00021645021645021645,0.0,0.0002864557004684393,14.666666666666666,2.9444444444444446,5.25,4.604166666666667,1,14
